cantonlock_slug,cantonlock_model,cantonlock_spec_rows,stahlock_id,stahlock_url,stahlock_model,label,stahlock_value,type,cantonlock_existing,evidence
lc8530ps-lock-case,Lc8530PS,3,2063,https://stahlock.com/index.php?id=2063,Lc8530 PS,Spindle Hole,Copper Construction,new,,Spindle Hole: Copper Construction
lc8530ps-lock-case,Lc8530PS,3,2063,https://stahlock.com/index.php?id=2063,Lc8530 PS,Strike Plate Material,Stainless Steel,new,,Strike Plate Material: Stainless Steel
lc8530ps-lock-case,Lc8530PS,3,2063,https://stahlock.com/index.php?id=2063,Lc8530 PS,Center distance,85mm,new,,Center distance: 85mm
lc8530ps-lock-case,Lc8530PS,3,2063,https://stahlock.com/index.php?id=2063,Lc8530 PS,Finish,"PB/AB/AC/SS/SN, all available",new,,"Finish: PB/AB/AC/SS/SN, all available"
lc8535b-lock-case,Lc8535B,4,2065,https://stahlock.com/index.php?id=2065,Lc8535 B,Lock Body Material,Iron,new,,Lock Body Material: Iron
lc8535b-lock-case,Lc8535B,4,2065,https://stahlock.com/index.php?id=2065,Lc8535 B,Latch Bolt,Copper,new,,Latch Bolt: Copper
lc8535b-lock-case,Lc8535B,4,2065,https://stahlock.com/index.php?id=2065,Lc8535 B,Spindle Hole,Copper Construction,new,,Spindle Hole: Copper Construction
lc8535b-lock-case,Lc8535B,4,2065,https://stahlock.com/index.php?id=2065,Lc8535 B,Strike Plate Material,Stainless Steel,new,,Strike Plate Material: Stainless Steel
lc8535b-lock-case,Lc8535B,4,2065,https://stahlock.com/index.php?id=2065,Lc8535 B,Center distance,85mm,new,,Center distance: 85mm
lc8535b-lock-case,Lc8535B,4,2065,https://stahlock.com/index.php?id=2065,Lc8535 B,Finish,"PB/AB/AC/SS/SN, all available",new,,"Finish: PB/AB/AC/SS/SN, all available"
lc9045-lock-case,Lc9045,0,2032,https://stahlock.com/index.php?id=2032,Lc9045,Lock Body Material,Iron,new,,Lock Body Material: Iron
lc9045-lock-case,Lc9045,0,2032,https://stahlock.com/index.php?id=2032,Lc9045,Latch Bolt,Copper,new,,Latch Bolt: Copper
lc9045-lock-case,Lc9045,0,2032,https://stahlock.com/index.php?id=2032,Lc9045,Spindle Hole,Copper Construction,new,,Spindle Hole: Copper Construction
lc9045-lock-case,Lc9045,0,2032,https://stahlock.com/index.php?id=2032,Lc9045,Strike Plate Material,Stainless Steel,new,,Strike Plate Material: Stainless Steel
lc9045-lock-case,Lc9045,0,2032,https://stahlock.com/index.php?id=2032,Lc9045,Center distance,45mm,new,,Center distance: 45mm
lc9045-lock-case,Lc9045,0,2032,https://stahlock.com/index.php?id=2032,Lc9045,Backset,90mm,new,,Backset: 90mm
lc9045-lock-case,Lc9045,0,2032,https://stahlock.com/index.php?id=2032,Lc9045,Finish,"PB/AB/AC/SS/SN, all available",new,,"Finish: PB/AB/AC/SS/SN, all available"
lc9230-lock-case,Lc9230,0,2033,https://stahlock.com/index.php?id=2033,Lc9230,Lock Body Material,Iron,new,,Lock Body Material: Iron
lc9230-lock-case,Lc9230,0,2033,https://stahlock.com/index.php?id=2033,Lc9230,Latch Bolt,Copper,new,,Latch Bolt: Copper
lc9230-lock-case,Lc9230,0,2033,https://stahlock.com/index.php?id=2033,Lc9230,Spindle Hole,Copper Construction,new,,Spindle Hole: Copper Construction
lc9230-lock-case,Lc9230,0,2033,https://stahlock.com/index.php?id=2033,Lc9230,Strike Plate Material,Stainless Steel,new,,Strike Plate Material: Stainless Steel
lc9230-lock-case,Lc9230,0,2033,https://stahlock.com/index.php?id=2033,Lc9230,Center distance,92mm,new,,Center distance: 92mm
lc9230-lock-case,Lc9230,0,2033,https://stahlock.com/index.php?id=2033,Lc9230,Backset,30mm,new,,Backset: 30mm
lc9230-lock-case,Lc9230,0,2033,https://stahlock.com/index.php?id=2033,Lc9230,Finish,"PB/AB/AC/SS/SN, all available",new,,"Finish: PB/AB/AC/SS/SN, all available"
lh1016-stainless-steel-handle,LH1016,2,2089,https://stahlock.com/index.php?id=2089,LH1016,Door Thickness,35–50mm,new,,• Door Thickness: 35–50mm
lh1016-stainless-steel-handle,LH1016,2,2089,https://stahlock.com/index.php?id=2089,LH1016,Cylinder,Brass,new,,• Cylinder: Brass
lh1033-ss-stainless-steel-handle,LH1033 SS,2,2091,https://stahlock.com/index.php?id=2091,LH1033 SS,Door Thickness,35–50mm,new,,• Door Thickness: 35–50mm
lh1033-ss-stainless-steel-handle,LH1033 SS,2,2091,https://stahlock.com/index.php?id=2091,LH1033 SS,Cylinder,Brass,new,,• Cylinder: Brass
lh1056-ss-stainless-steel-handle,LH1056 SS,2,2090,https://stahlock.com/index.php?id=2090,LH1056 SS,Door Thickness,35–50mm,new,,• Door Thickness: 35–50mm
lh1056-ss-stainless-steel-handle,LH1056 SS,2,2090,https://stahlock.com/index.php?id=2090,LH1056 SS,Cylinder,Brass,new,,• Cylinder: Brass
lh852-bnbk-lever-handle,LH852 BNBK,10,1975,https://stahlock.com/index.php?id=1975,LH852 BNBK,Finish,BN (Black Nickel),conflict,Black nickel,Finish: BN (Black Nickel)
lh852-bnbk-lever-handle,LH852 BNBK,10,1975,https://stahlock.com/index.php?id=1975,LH852 BNBK,Cylinder,Brass cylinder,new,,Cylinder: Brass cylinder
lh852-bnbk-lever-handle,LH852 BNBK,10,1975,https://stahlock.com/index.php?id=1975,LH852 BNBK,Latch,Adjustable 60–70mm,new,,Latch: Adjustable 60–70mm
lh852-bnbk-lever-handle,LH852 BNBK,10,1975,https://stahlock.com/index.php?id=1975,LH852 BNBK,Backset,60mm / 70mm,conflict,60/70mm,Backset: 60mm / 70mm
lh852-bnbk-lever-handle,LH852 BNBK,10,1975,https://stahlock.com/index.php?id=1975,LH852 BNBK,Door Thickness,35–50mm,conflict,35mm to 45mm adjustable,Door Thickness: 35–50mm
lh852-bnbk-lever-handle,LH852 BNBK,10,1975,https://stahlock.com/index.php?id=1975,LH852 BNBK,Handling,Fully reversible for left or right-hand doors,new,,Handling: Fully reversible for left or right-hand doors
lh852-bnbk-lever-handle,LH852 BNBK,10,1975,https://stahlock.com/index.php?id=1975,LH852 BNBK,Quality Standard,ANSI Grade 3,new,,Quality Standard: ANSI Grade 3
lh852-bnbk-lever-handle,LH852 BNBK,10,1975,https://stahlock.com/index.php?id=1975,LH852 BNBK,Application,For Privacy doors,new,,Application: For Privacy doors
lh852-bnps-lever-handle,LH852 BNPS,10,1977,https://stahlock.com/index.php?id=1977,LH852 BNPS,Finish,BN (Black Nickel),conflict,Black nickel,Finish: BN (Black Nickel)
lh852-bnps-lever-handle,LH852 BNPS,10,1977,https://stahlock.com/index.php?id=1977,LH852 BNPS,Cylinder,Brass cylinder,new,,Cylinder: Brass cylinder
lh852-bnps-lever-handle,LH852 BNPS,10,1977,https://stahlock.com/index.php?id=1977,LH852 BNPS,Latch,Adjustable 60–70mm,new,,Latch: Adjustable 60–70mm
lh852-bnps-lever-handle,LH852 BNPS,10,1977,https://stahlock.com/index.php?id=1977,LH852 BNPS,Backset,60mm / 70mm,conflict,60/70mm,Backset: 60mm / 70mm
lh852-bnps-lever-handle,LH852 BNPS,10,1977,https://stahlock.com/index.php?id=1977,LH852 BNPS,Door Thickness,35–50mm,conflict,35mm to 45mm adjustable,Door Thickness: 35–50mm
lh852-bnps-lever-handle,LH852 BNPS,10,1977,https://stahlock.com/index.php?id=1977,LH852 BNPS,Handling,Fully reversible for left or right-hand doors,new,,Handling: Fully reversible for left or right-hand doors
lh852-bnps-lever-handle,LH852 BNPS,10,1977,https://stahlock.com/index.php?id=1977,LH852 BNPS,Quality Standard,ANSI Grade 3,new,,Quality Standard: ANSI Grade 3
lh852-bnps-lever-handle,LH852 BNPS,10,1977,https://stahlock.com/index.php?id=1977,LH852 BNPS,Application,For Passage doors,new,,Application: For Passage doors
lh853-snet-lever-handle,LH853 SNET,10,1980,https://stahlock.com/index.php?id=1980,LH853 SNET,Door Thickness,35–50mm,conflict,35mm to 45mm adjustable,Door Thickness: 35–50mm
lh853-snet-lever-handle,LH853 SNET,10,1980,https://stahlock.com/index.php?id=1980,LH853 SNET,Application,For entrance doors,new,,Application: For entrance doors
lh855-snbk-lever-handle,LH855 SNBK,10,1985,https://stahlock.com/index.php?id=1985,LH855 SNBK,Door Thickness,35–45mm,conflict,35mm to 45mm adjustable,Door Thickness: 35–45mm
lh855-snbk-lever-handle,LH855 SNBK,10,1985,https://stahlock.com/index.php?id=1985,LH855 SNBK,Backset,60mm / 70mm,conflict,60/70mm,Backset: 60mm / 70mm
lh855-snbk-lever-handle,LH855 SNBK,10,1985,https://stahlock.com/index.php?id=1985,LH855 SNBK,Application,For privacy doors,new,,Application: For privacy doors
lh855-snet-lever-handle,LH855 SNET,10,1984,https://stahlock.com/index.php?id=1984,LH855 SNET,Door Thickness,35–45mm,conflict,35mm to 45mm adjustable,Door Thickness: 35–45mm
lh855-snet-lever-handle,LH855 SNET,10,1984,https://stahlock.com/index.php?id=1984,LH855 SNET,Backset,60mm / 70mm,conflict,60/70mm,Backset: 60mm / 70mm
nc013-stainless-steel-handle,NC013,1,2093,https://stahlock.com/index.php?id=2093,NC013,Door Thickness,35–50mm,new,,• Door Thickness: 35–50mm
nc013-stainless-steel-handle,NC013,1,2093,https://stahlock.com/index.php?id=2093,NC013,Cylinder,Brass,new,,• Cylinder: Brass
nc046-stainless-steel-handle,NC046,1,2094,https://stahlock.com/index.php?id=2094,NC046,Door Thickness,35–50mm,new,,• Door Thickness: 35–50mm
nc046-stainless-steel-handle,NC046,1,2094,https://stahlock.com/index.php?id=2094,NC046,Cylinder,Brass,new,,• Cylinder: Brass
nc053-stainless-steel-handle,NC053,1,2095,https://stahlock.com/index.php?id=2095,NC053,Door Thickness,35–50mm,new,,• Door Thickness: 35–50mm
nc053-stainless-steel-handle,NC053,1,2095,https://stahlock.com/index.php?id=2095,NC053,Cylinder,Brass,new,,• Cylinder: Brass
nc068-stainless-steel-handle,NC068,1,2096,https://stahlock.com/index.php?id=2096,NC068,Door Thickness,35–50mm,new,,• Door Thickness: 35–50mm
nc068-stainless-steel-handle,NC068,1,2096,https://stahlock.com/index.php?id=2096,NC068,Cylinder,Brass,new,,• Cylinder: Brass
nc181-stainless-steel-handle,NC181,1,2097,https://stahlock.com/index.php?id=2097,NC181,Door Thickness,35–50mm,new,,• Door Thickness: 35–50mm
nc181-stainless-steel-handle,NC181,1,2097,https://stahlock.com/index.php?id=2097,NC181,Cylinder,Brass,new,,• Cylinder: Brass
nc182-stainless-steel-handle,NC182,1,2098,https://stahlock.com/index.php?id=2098,NC182,Door Thickness,35–50mm,new,,• Door Thickness: 35–50mm
nc182-stainless-steel-handle,NC182,1,2098,https://stahlock.com/index.php?id=2098,NC182,Cylinder,Brass,new,,• Cylinder: Brass
ncb-stainless-steel-handle,NCB,1,2099,https://stahlock.com/index.php?id=2099,NCB,Door Thickness,35–50mm,new,,• Door Thickness: 35–50mm
ncb-stainless-steel-handle,NCB,1,2099,https://stahlock.com/index.php?id=2099,NCB,Cylinder,Brass,new,,• Cylinder: Brass
ncd-stainless-steel-handle,NCD,1,2100,https://stahlock.com/index.php?id=2100,NCD,Door Thickness,35–50mm,new,,• Door Thickness: 35–50mm
ncd-stainless-steel-handle,NCD,1,2100,https://stahlock.com/index.php?id=2100,NCD,Cylinder,Brass,new,,• Cylinder: Brass
s564-night-latch-and-rim-lock,S564,11,2107,https://stahlock.com/index.php?id=2107,S564,Material,Zinc alloy die-cast case,conflict,"case is made of zinc alloy die-casting,",• Material: Zinc alloy die-cast case
s564-night-latch-and-rim-lock,S564,11,2107,https://stahlock.com/index.php?id=2107,S564,Handing,Fully reversible; suitable for both left/right-hand and outward-opening doors,conflict,"Fully reversible, left or right hand",• Handing: Fully reversible; suitable for both left/right-hand and outward-opening doors
s564-night-latch-and-rim-lock,S564,11,2107,https://stahlock.com/index.php?id=2107,S564,Door Thickness,Standard 35–55mm; optional 30–60mm upon request,conflict,35mm to 55mm standard; 30mm to 60mm on request,• Door Thickness: Standard 35–55mm; optional 30–60mm upon request
s802-snet-lever-handle,S802 SNET,10,1993,https://stahlock.com/index.php?id=1993,S802 SNET,Door Thickness,35–45mm,conflict,35mm to 45mm adjustable,Door Thickness: 35–45mm
s802-snet-lever-handle,S802 SNET,10,1993,https://stahlock.com/index.php?id=1993,S802 SNET,Backset,60mm / 70mm,conflict,60/70mm,Backset: 60mm / 70mm
single-oval-cylinder-lock-cylinder,Single oval cylinder,3,2405,https://stahlock.com/index.php?id=2405,Single oval cylinder,Mechanism,6-pin,new,,Mechanism: 6-pin
single-oval-cylinder-lock-cylinder,Single oval cylinder,3,2405,https://stahlock.com/index.php?id=2405,Single oval cylinder,Keys Supplied,3 keys,new,,Keys Supplied: 3 keys
single-oval-cylinder-lock-cylinder,Single oval cylinder,3,2405,https://stahlock.com/index.php?id=2405,Single oval cylinder,Key Type,Normal key / Computer key optional,new,,Key Type: Normal key / Computer key optional
single-oval-cylinder-lock-cylinder,Single oval cylinder,3,2405,https://stahlock.com/index.php?id=2405,Single oval cylinder,Cylinder Type,External single cylinder,new,,Cylinder Type: External single cylinder
ssh012-brass-and-steel-hinges,SSH012,3,2172,https://stahlock.com/index.php?id=2172,SSH012,Size1,"4""x3""x2.0MM",new,,"Size1: 4""x3""x2.0MM"
ssh012-brass-and-steel-hinges,SSH012,3,2172,https://stahlock.com/index.php?id=2172,SSH012,Size2,"4""x4""x2.0MM",new,,"Size2: 4""x4""x2.0MM"
ssh012-brass-and-steel-hinges,SSH012,3,2172,https://stahlock.com/index.php?id=2172,SSH012,Size3,"3.5""x3.5""x2.5MM",new,,"Size3: 3.5""x3.5""x2.5MM"
ssh012-brass-and-steel-hinges,SSH012,3,2172,https://stahlock.com/index.php?id=2172,SSH012,Size4,"4""x3""x2.5MM",new,,"Size4: 4""x3""x2.5MM"
ssh012-brass-and-steel-hinges,SSH012,3,2172,https://stahlock.com/index.php?id=2172,SSH012,Size5,"5""x3""x2.5MM",new,,"Size5: 5""x3""x2.5MM"
ssh013-brass-and-steel-hinges,SSH013,3,2173,https://stahlock.com/index.php?id=2173,SSH013,Size1,"4""x3""x2.0MM",new,,"Size1: 4""x3""x2.0MM"
ssh013-brass-and-steel-hinges,SSH013,3,2173,https://stahlock.com/index.php?id=2173,SSH013,Size2,"4""x4""x2.0MM",new,,"Size2: 4""x4""x2.0MM"
ssh013-brass-and-steel-hinges,SSH013,3,2173,https://stahlock.com/index.php?id=2173,SSH013,Size3,"3.5""x3.5""x2.5MM",new,,"Size3: 3.5""x3.5""x2.5MM"
ssh013-brass-and-steel-hinges,SSH013,3,2173,https://stahlock.com/index.php?id=2173,SSH013,Size4,"4""x3""x2.5MM",new,,"Size4: 4""x3""x2.5MM"
ssh013-brass-and-steel-hinges,SSH013,3,2173,https://stahlock.com/index.php?id=2173,SSH013,Size5,"5""x3""x2.5MM",new,,"Size5: 5""x3""x2.5MM"
ssh016-brass-and-steel-hinges,SSH016,3,2397,https://stahlock.com/index.php?id=2397,SSH016,Opening Angle,90-180°,new,,Opening Angle: 90-180°
ssh016-brass-and-steel-hinges,SSH016,3,2397,https://stahlock.com/index.php?id=2397,SSH016,Size1,"2""x2""x2MM",new,,"Size1: 2""x2""x2MM"
ssh016-brass-and-steel-hinges,SSH016,3,2397,https://stahlock.com/index.php?id=2397,SSH016,Size2,"2.5""x2.5""x2MM",new,,"Size2: 2.5""x2.5""x2MM"
ssh016-brass-and-steel-hinges,SSH016,3,2397,https://stahlock.com/index.php?id=2397,SSH016,Size3,"3""x3""x2MM",new,,"Size3: 3""x3""x2MM"
ssh016-brass-and-steel-hinges,SSH016,3,2397,https://stahlock.com/index.php?id=2397,SSH016,Size4,"3.5""x3.5""x2.5MM",new,,"Size4: 3.5""x3.5""x2.5MM"
ssh016-brass-and-steel-hinges,SSH016,3,2397,https://stahlock.com/index.php?id=2397,SSH016,Size5,"4""x3""x2.5MM",new,,"Size5: 4""x3""x2.5MM"
ssh016-brass-and-steel-hinges,SSH016,3,2397,https://stahlock.com/index.php?id=2397,SSH016,Size6,"4""x3""x2MM",new,,"Size6: 4""x3""x2MM"
ssh016-brass-and-steel-hinges,SSH016,3,2397,https://stahlock.com/index.php?id=2397,SSH016,Size7,"4""x4""x2.5MM",new,,"Size7: 4""x4""x2.5MM"
ssh017-brass-and-steel-hinges,SSH017,3,2176,https://stahlock.com/index.php?id=2176,SSH017,Type,Stainless Steel Flag Hinge,new,,Type: Stainless Steel Flag Hinge
ssh017-brass-and-steel-hinges,SSH017,3,2176,https://stahlock.com/index.php?id=2176,SSH017,Finish,"AB, AC, PB, SB, SS, SP, SC (other finishes available)",conflict,AB/AC/PB/SB/SS/SP/SC,"Finish: AB, AC, PB, SB, SS, SP, SC (other finishes available)"
ssh017-brass-and-steel-hinges,SSH017,3,2176,https://stahlock.com/index.php?id=2176,SSH017,Opening Angle,90°–180°,new,,Opening Angle: 90°–180°
ssh017-brass-and-steel-hinges,SSH017,3,2176,https://stahlock.com/index.php?id=2176,SSH017,Size,4” × 3” × 2.5 mm,conflict,"4""x3""x2.5MM",Size: 4” × 3” × 2.5 mm
ssh018-brass-and-steel-hinges,SSH018,4,2177,https://stahlock.com/index.php?id=2177,SSH018,Type,No Ball Bearing / 2BB Plain Bearing (available options),new,,Type: No Ball Bearing / 2BB Plain Bearing (available options)
ssh018-brass-and-steel-hinges,SSH018,4,2177,https://stahlock.com/index.php?id=2177,SSH018,Finish,"PB, SB, AB, AC, CP",conflict,PB/SB/AB/AC/CP,"Finish: PB, SB, AB, AC, CP"
ssh018-brass-and-steel-hinges,SSH018,4,2177,https://stahlock.com/index.php?id=2177,SSH018,Thickness,2.0–3.5 mm,conflict,2.0-3.5MM,Thickness: 2.0–3.5 mm
ssh018-brass-and-steel-hinges,SSH018,4,2177,https://stahlock.com/index.php?id=2177,SSH018,Size,102 × 72.5 × 2.5 mm,conflict,102x72.5x2.5MM,Size: 102 × 72.5 × 2.5 mm
ssh019-brass-and-steel-hinges,SSH019,4,2178,https://stahlock.com/index.php?id=2178,SSH019,Type,Plain Bearing / No Ball Bearing / 2BB (optional),new,,Type: Plain Bearing / No Ball Bearing / 2BB (optional)
ssh019-brass-and-steel-hinges,SSH019,4,2178,https://stahlock.com/index.php?id=2178,SSH019,Finish Options,"PB, SB, AB, AC, CP",new,,"Finish Options: PB, SB, AB, AC, CP"
ssh019-brass-and-steel-hinges,SSH019,4,2178,https://stahlock.com/index.php?id=2178,SSH019,Thickness,2.0–3.5 mm,conflict,2.0-3.5MM,Thickness: 2.0–3.5 mm
ssh019-brass-and-steel-hinges,SSH019,4,2178,https://stahlock.com/index.php?id=2178,SSH019,Size,102 × 72.5 × 2.5 mm,conflict,102x72.5x2.5MM,Size: 102 × 72.5 × 2.5 mm
ssh020-brass-and-steel-hinges,SSH020,2,2179,https://stahlock.com/index.php?id=2179,SSH020,Opening Angle,90-180°,new,,Opening Angle: 90-180°
ssh022-brass-and-steel-hinges,SSH022,3,2181,https://stahlock.com/index.php?id=2181,SSH022,Opening Angle,90-180°,new,,Opening Angle: 90-180°
ssh023-brass-and-steel-hinges,SSH023,7,2182,https://stahlock.com/index.php?id=2182,SSH023,Product Name,Stainless Steel Spring Hinge,new,,Product Name: Stainless Steel Spring Hinge
ssh023-brass-and-steel-hinges,SSH023,7,2182,https://stahlock.com/index.php?id=2182,SSH023,Opening Angle,180°,new,,Opening Angle: 180°
ssh031-brass-and-steel-hinges,SSH031,6,2417,https://stahlock.com/index.php?id=2417,SSH031,Opening Angle,180° (90° each direction),new,,Opening Angle: 180° (90° each direction)
ssh031-brass-and-steel-hinges,SSH031,6,2417,https://stahlock.com/index.php?id=2417,SSH031,Spring,Adjustable Tension,new,,Spring: Adjustable Tension
ssh031-brass-and-steel-hinges,SSH031,6,2417,https://stahlock.com/index.php?id=2417,SSH031,Handing,Non-Handed (Reversible),new,,Handing: Non-Handed (Reversible)
ssh031-brass-and-steel-hinges,SSH031,6,2417,https://stahlock.com/index.php?id=2417,SSH031,OEM,Available,new,,OEM: Available
xf-1-lock-cylinder,XF-1,4,2418,https://stahlock.com/index.php?id=2418,XF-1,Finish & Color,"PVD / Satin / Polished / Antique (Gold, Chrome, Black, Bronze)",new,,"Finish & Color: PVD / Satin / Polished / Antique (Gold, Chrome, Black, Bronze)"
